id,name,description,mun_red,CO_REGSAUD
2807105,Simão Dias,Simão Dias,280710,28004
2807204,Siriri,Siriri,280720,28006
2807303,Telha,Telha,280730,28007
2807402,Tobias Barreto,Tobias Barreto,280740,28004
2807501,Tomar do Geru,Tomar do Geru,280750,28002
2807600,Umbaúba,Umbaúba,280760,28002
2900108,Abaíra,Abaíra,290010,29023
2900207,Abaré,Abaré,290020,29017
2900306,Acajutiba,Acajutiba,290030,29001
2900355,Adustina,Adustina,290035,29019
2900405,Água Fria,Água Fria,290040,29025
2900504,Érico Cardoso,Érico Cardoso,290050,29003
2900603,Aiquara,Aiquara,290060,29015
2900702,Alagoinhas,Alagoinhas,290070,29001
2900801,Alcobaça,Alcobaça,290080,29026
2900900,Almadina,Almadina,290090,29012
2901007,Amargosa,Amargosa,290100,29022
2901106,Amélia Rodrigues,Amélia Rodrigues,290110,29006
2901155,América Dourada,América Dourada,290115,29010
2901205,Anagé,Anagé,290120,29028
2901304,Andaraí,Andaraí,290130,29011
2901353,Andorinha,Andorinha,290135,29024
2901403,Angical,Angical,290140,29002
2901502,Anguera,Anguera,290150,29006
2901601,Antas,Antas,290160,29019
2901700,Antônio Cardoso,Antônio Cardoso,290170,29006
2901809,Antônio Gonçalves,Antônio Gonçalves,290180,29024
2901908,Aporá,Aporá,290190,29001
2901957,Apuarema,Apuarema,290195,29015
2902005,Aracatu,Aracatu,290200,29003
2902054,Araças,Araças,290205,29001
2902104,Araci,Araci,290210,29025
2902203,Aramari,Aramari,290220,29001
2902252,Arataca,Arataca,290225,29009
2902302,Aratuípe,Aratuípe,290230,29022
2902401,Aurelino Leal,Aurelino Leal,290240,29012
2902500,Baianópolis,Baianópolis,290250,29002
2902609,Baixa Grande,Baixa Grande,290260,29006
2902658,Banzaê,Banzaê,290265,29019
2902708,Barra,Barra,290270,29008
2902807,Barra da Estiva,Barra da Estiva,290280,29003
2902906,Barra do Choça,Barra do Choça,290290,29028
2903003,Barra do Mendes,Barra do Mendes,290300,29010
2903102,Barra do Rocha,Barra do Rocha,290310,29015
2903201,Barreiras,Barreiras,290320,29002
2903235,Barro Alto,Barro Alto,290323,29010
2903276,Barrocas,Barrocas,290327,29025
2903300,Barro Preto,Barro Preto,290330,29012
2903409,Belmonte,Belmonte,290340,29018
2903508,Belo Campo,Belo Campo,290350,29028
2903607,Biritinga,Biritinga,290360,29025
2903706,Boa Nova,Boa Nova,290370,29015
2903805,Boa Vista do Tupim,Boa Vista do Tupim,290380,29011
2903904,Bom Jesus da Lapa,Bom Jesus da Lapa,290390,29021
2903953,Bom Jesus da Serra,Bom Jesus da Serra,290395,29028
2904001,Boninal,Boninal,290400,29023
2904050,Bonito,Bonito,290405,29011
2904100,Boquira,Boquira,290410,29003
2904209,Botuporã,Botuporã,290420,29003
2904308,Brejões,Brejões,290430,29015
2904407,Brejolândia,Brejolândia,290440,29002
2904506,Brotas de Macaúbas,Brotas de Macaúbas,290450,29008
2904605,Brumado,Brumado,290460,29003
2904704,Buerarema,Buerarema,290470,29012
2904753,Buritirama,Buritirama,290475,29008
2904803,Caatiba,Caatiba,290480,29013
2904852,Cabaceiras do Paraguaçu,Cabaceiras do Paraguaçu,290485,29005
2904902,Cachoeira,Cachoeira,290490,29005
2905008,Caculé,Caculé,290500,29007
2905107,Caém,Caém,290510,29014
2905156,Caetanos,Caetanos,290515,29028
2905206,Caetité,Caetité,290520,29007
2905305,Cafarnaum,Cafarnaum,290530,29010
2905404,Cairu,Cairu,290540,29027
2905503,Caldeirão Grande,Caldeirão Grande,290550,29014
2905602,Camacan,Camacan,290560,29012
2905701,Camaçari,Camaçari,290570,29004
2905800,Camamu,Camamu,290580,29027
2905909,Campo Alegre de Lourdes,Campo Alegre de Lourdes,290590,29016
2906006,Campo Formoso,Campo Formoso,290600,29024
2906105,Canápolis,Canápolis,290610,29021
2906204,Canarana,Canarana,290620,29010
2906303,Canavieiras,Canavieiras,290630,29009
2906402,Candeal,Candeal,290640,29006
2906501,Candeias,Candeias,290650,29020
2906600,Candiba,Candiba,290660,29007
2906709,Cândido Sales,Cândido Sales,290670,29028
2906808,Cansanção,Cansanção,290680,29025
2906824,Canudos,Canudos,290682,29016
2906857,Capela do Alto Alegre,Capela do Alto Alegre,290685,29006
2906873,Capim Grosso,Capim Grosso,290687,29014
2906899,Caraíbas,Caraíbas,290689,29028
2906907,Caravelas,Caravelas,290690,29026
2907004,Cardeal da Silva,Cardeal da Silva,290700,29001
2907103,Carinhanha,Carinhanha,290710,29007
2907202,Casa Nova,Casa Nova,290720,29016
2907301,Castro Alves,Castro Alves,290730,29022
2907400,Catolândia,Catolândia,290740,29002
2907509,Catu,Catu,290750,29001
2907558,Caturama,Caturama,290755,29003
2907608,Central,Central,290760,29010
2907707,Chorrochó,Chorrochó,290770,29017
2907806,Cícero Dantas,Cícero Dantas,290780,29019
2907905,Cipó,Cipó,290790,29019
2908002,Coaraci,Coaraci,290800,29012
2908101,Cocos,Cocos,290810,29021
2908200,Conceição da Feira,Conceição da Feira,290820,29005
2908309,Conceição do Almeida,Conceição do Almeida,290830,29022
2908408,Conceição do Coité,Conceição do Coité,290840,29025
2908507,Conceição do Jacuípe,Conceição do Jacuípe,290850,29006
2908606,Conde,Conde,290860,29004
2908705,Condeúba,Condeúba,290870,29028
2908804,Contendas do Sincorá,Contendas do Sincorá,290880,29003
2908903,Coração de Maria,Coração de Maria,290890,29006
2909000,Cordeiros,Cordeiros,290900,29028
2909109,Coribe,Coribe,290910,29021
2909208,Coronel João Sá,Coronel João Sá,290920,29019
2909307,Correntina,Correntina,290930,29021
2909406,Cotegipe,Cotegipe,290940,29002
2909505,Cravolândia,Cravolândia,290950,29015
2909604,Crisópolis,Crisópolis,290960,29001
2909703,Cristópolis,Cristópolis,290970,29002
2909802,Cruz das Almas,Cruz das Almas,290980,29005
2909901,Curaçá,Curaçá,290990,29016
2910008,Dário Meira,Dário Meira,291000,29015
2910057,Dias d'Ávila,Dias d'Ávila,291005,29004
2910107,Dom Basílio,Dom Basílio,291010,29003
2910206,Dom Macedo Costa,Dom Macedo Costa,291020,29022
2910305,Elísio Medrado,Elísio Medrado,291030,29022
2910404,Encruzilhada,Encruzilhada,291040,29028
2910503,Entre Rios,Entre Rios,291050,29001
2910602,Esplanada,Esplanada,291060,29001
2910701,Euclides da Cunha,Euclides da Cunha,291070,29025
2910727,Eunápolis,Eunápolis,291072,29018
2910750,Fátima,Fátima,291075,29019
2910776,Feira da Mata,Feira da Mata,291077,29021
2910800,Feira de Santana,Feira de Santana,291080,29006
2910859,Filadélfia,Filadélfia,291085,29024
2910909,Firmino Alves,Firmino Alves,291090,29013
2911006,Floresta Azul,Floresta Azul,291100,29012
2911105,Formosa do Rio Preto,Formosa do Rio Preto,291110,29002
2911204,Gandu,Gandu,291120,29027
2911253,Gavião,Gavião,291125,29006
2911303,Gentio do Ouro,Gentio do Ouro,291130,29010
2911402,Glória,Glória,291140,29017
2911501,Gongogi,Gongogi,291150,29012
2911600,Governador Mangabeira,Governador Mangabeira,291160,29005
2911659,Guajeru,Guajeru,291165,29003
2911709,Guanambi,Guanambi,291170,29007
2911808,Guaratinga,Guaratinga,291180,29018
2911857,Heliópolis,Heliópolis,291185,29019
2911907,Iaçu,Iaçu,291190,29011
2912004,Ibiassucê,Ibiassucê,291200,29007
2912103,Ibicaraí,Ibicaraí,291210,29012
2912202,Ibicoara,Ibicoara,291220,29003
2912301,Ibicuí,Ibicuí,291230,29013
2912400,Ibipeba,Ibipeba,291240,29010
2912509,Ibipitanga,Ibipitanga,291250,29003
2912608,Ibiquera,Ibiquera,291260,29011
2912707,Ibirapitanga,Ibirapitanga,291270,29012
2912806,Ibirapuã,Ibirapuã,291280,29026
2912905,Ibirataia,Ibirataia,291290,29015
2913002,Ibitiara,Ibitiara,291300,29023
2913101,Ibititá,Ibititá,291310,29010
2913200,Ibotirama,Ibotirama,291320,29008
2913309,Ichu,Ichu,291330,29006
2913408,Igaporã,Igaporã,291340,29007
2913457,Igrapiúna,Igrapiúna,291345,29027
2913507,Iguaí,Iguaí,291350,29013
2913606,Ilhéus,Ilhéus,291360,29009
2913705,Inhambupe,Inhambupe,291370,29001
2913804,Ipecaetá,Ipecaetá,291380,29006
2913903,Ipiaú,Ipiaú,291390,29015
2914000,Ipirá,Ipirá,291400,29006
2914109,Ipupiara,Ipupiara,291410,29008
2914208,Irajuba,Irajuba,291420,29015
2914307,Iramaia,Iramaia,291430,29015
2914406,Iraquara,Iraquara,291440,29023
2914505,Irará,Irará,291450,29006
2914604,Irecê,Irecê,291460,29010
2914653,Itabela,Itabela,291465,29018
2914703,Itaberaba,Itaberaba,291470,29011
2914802,Itabuna,Itabuna,291480,29012
2914901,Itacaré,Itacaré,291490,29009
2915007,Itaeté,Itaeté,291500,29011
2915106,Itagi,Itagi,291510,29015
2915205,Itagibá,Itagibá,291520,29015
2915304,Itagimirim,Itagimirim,291530,29018
2915353,Itaguaçu da Bahia,Itaguaçu da Bahia,291535,29010
2915403,Itaju do Colônia,Itaju do Colônia,291540,29012
2915502,Itajuípe,Itajuípe,291550,29012
2915601,Itamaraju,Itamaraju,291560,29026
2915700,Itamari,Itamari,291570,29015
2915809,Itambé,Itambé,291580,29013
2915908,Itanagra,Itanagra,291590,29001
2916005,Itanhém,Itanhém,291600,29026
2916104,Itaparica,Itaparica,291610,29020
2916203,Itapé,Itapé,291620,29012
2916302,Itapebi,Itapebi,291630,29018
2916401,Itapetinga,Itapetinga,291640,29013
2916500,Itapicuru,Itapicuru,291650,29001
2916609,Itapitanga,Itapitanga,291660,29012
2916708,Itaquara,Itaquara,291670,29015
2916807,Itarantim,Itarantim,291680,29013
2916856,Itatim,Itatim,291685,29022
2916906,Itiruçu,Itiruçu,291690,29015
2917003,Itiúba,Itiúba,291700,29024
2917102,Itororó,Itororó,291710,29013
2917201,Ituaçu,Ituaçu,291720,29003
2917300,Ituberá,Ituberá,291730,29027
2917334,Iuiú,Iuiú,291733,29007
2917359,Jaborandi,Jaborandi,291735,29021
2917409,Jacaraci,Jacaraci,291740,29007
2917508,Jacobina,Jacobina,291750,29014
2917607,Jaguaquara,Jaguaquara,291760,29015
2917706,Jaguarari,Jaguarari,291770,29024
2917805,Jaguaripe,Jaguaripe,291780,29022
2917904,Jandaíra,Jandaíra,291790,29001
2918001,Jequié,Jequié,291800,29015
2918100,Jeremoabo,Jeremoabo,291810,29017
2918209,Jiquiriçá,Jiquiriçá,291820,29022
2918308,Jitaúna,Jitaúna,291830,29015
2918357,João Dourado,João Dourado,291835,29010
2918407,Juazeiro,Juazeiro,291840,29016
2918456,Jucuruçu,Jucuruçu,291845,29026
2918506,Jussara,Jussara,291850,29010
2918555,Jussari,Jussari,291855,29012
2918605,Jussiape,Jussiape,291860,29003
2918704,Lafaiete Coutinho,Lafaiete Coutinho,291870,29015
2918753,Lagoa Real,Lagoa Real,291875,29007
2918803,Laje,Laje,291880,29022
2918902,Lajedão,Lajedão,291890,29026
2919009,Lajedinho,Lajedinho,291900,29011
2919058,Lajedo do Tabocal,Lajedo do Tabocal,291905,29015
2919108,Lamarão,Lamarão,291910,29025
2919157,Lapão,Lapão,291915,29010
2919207,Lauro de Freitas,Lauro de Freitas,291920,29020
2919306,Lençóis,Lençóis,291930,29023
2919405,Licínio de Almeida,Licínio de Almeida,291940,29007
2919504,Livramento de Nossa Senhora,Livramento de Nossa Senhora,291950,29003
2919553,Luís Eduardo Magalhães,Luís Eduardo Magalhães,291955,29002
2919603,Macajuba,Macajuba,291960,29011
2919702,Macarani,Macarani,291970,29013
2919801,Macaúbas,Macaúbas,291980,29003
2919900,Macururé,Macururé,291990,29017
2919926,Madre de Deus,Madre de Deus,291992,29020
2919959,Maetinga,Maetinga,291995,29028
2920007,Maiquinique,Maiquinique,292000,29013
2920106,Mairi,Mairi,292010,29014
2920205,Malhada,Malhada,292020,29007
2920304,Malhada de Pedras,Malhada de Pedras,292030,29003
2920403,Manoel Vitorino,Manoel Vitorino,292040,29015
2920452,Mansidão,Mansidão,292045,29002
2920502,Maracás,Maracás,292050,29015
2920601,Maragogipe,Maragogipe,292060,29005
2920700,Maraú,Maraú,292070,29012
2920809,Marcionílio Souza,Marcionílio Souza,292080,29011
2920908,Mascote,Mascote,292090,29009
2921005,Mata de São João,Mata de São João,292100,29004
2921054,Matina,Matina,292105,29007
2921104,Medeiros Neto,Medeiros Neto,292110,29026
2921203,Miguel Calmon,Miguel Calmon,292120,29014
2921302,Milagres,Milagres,292130,29022
2921401,Mirangaba,Mirangaba,292140,29014
2921450,Mirante,Mirante,292145,29028
2921500,Monte Santo,Monte Santo,292150,29025
2921609,Morpará,Morpará,292160,29008
2921708,Morro do Chapéu,Morro do Chapéu,292170,29014
2921807,Mortugaba,Mortugaba,292180,29007
2921906,Mucugê,Mucugê,292190,29023
2922003,Mucuri,Mucuri,292200,29026
2922052,Mulungu do Morro,Mulungu do Morro,292205,29010
2922102,Mundo Novo,Mundo Novo,292210,29006
2922201,Muniz Ferreira,Muniz Ferreira,292220,29022
2922250,Muquém de São Francisco,Muquém de São Francisco,292225,29008
2922300,Muritiba,Muritiba,292230,29005
2922409,Mutuípe,Mutuípe,292240,29022
2922508,Nazaré,Nazaré,292250,29022
2922607,Nilo Peçanha,Nilo Peçanha,292260,29027
2922656,Nordestina,Nordestina,292265,29025
2922706,Nova Canaã,Nova Canaã,292270,29013
2922730,Nova Fátima,Nova Fátima,292273,29006
2922755,Nova Ibiá,Nova Ibiá,292275,29027
2922805,Nova Itarana,Nova Itarana,292280,29015
2922854,Nova Redenção,Nova Redenção,292285,29011
2922904,Nova Soure,Nova Soure,292290,29019
2923001,Nova Viçosa,Nova Viçosa,292300,29026
2923035,Novo Horizonte,Novo Horizonte,292303,29023
2923050,Novo Triunfo,Novo Triunfo,292305,29019
2923100,Olindina,Olindina,292310,29019
2923209,Oliveira dos Brejinhos,Oliveira dos Brejinhos,292320,29008
2923308,Ouriçangas,Ouriçangas,292330,29001
2923357,Ourolândia,Ourolândia,292335,29014
2923407,Palmas de Monte Alto,Palmas de Monte Alto,292340,29007
2923506,Palmeiras,Palmeiras,292350,29023
2923605,Paramirim,Paramirim,292360,29003
2923704,Paratinga,Paratinga,292370,29008
2923803,Paripiranga,Paripiranga,292380,29019
2923902,Pau Brasil,Pau Brasil,292390,29012
2924009,Paulo Afonso,Paulo Afonso,292400,29017
2924058,Pé de Serra,Pé de Serra,292405,29006
2924108,Pedrão,Pedrão,292410,29001
2924207,Pedro Alexandre,Pedro Alexandre,292420,29017
2924306,Piatã,Piatã,292430,29023
2924405,Pilão Arcado,Pilão Arcado,292440,29016
2924504,Pindaí,Pindaí,292450,29007
2924603,Pindobaçu,Pindobaçu,292460,29024
2924652,Pintadas,Pintadas,292465,29006
2924678,Piraí do Norte,Piraí do Norte,292467,29027
2924702,Piripá,Piripá,292470,29028
2924801,Piritiba,Piritiba,292480,29014
2924900,Planaltino,Planaltino,292490,29015
2925006,Planalto,Planalto,292500,29028
2925105,Poções,Poções,292510,29028
2925204,Pojuca,Pojuca,292520,29004
2925253,Ponto Novo,Ponto Novo,292525,29024
2925303,Porto Seguro,Porto Seguro,292530,29018
2925402,Potiraguá,Potiraguá,292540,29013
2925501,Prado,Prado,292550,29026
2925600,Presidente Dutra,Presidente Dutra,292560,29010
2925709,Presidente Jânio Quadros,Presidente Jânio Quadros,292570,29028
2925758,Presidente Tancredo Neves,Presidente Tancredo Neves,292575,29022
2925808,Queimadas,Queimadas,292580,29025
2925907,Quijingue,Quijingue,292590,29025
2925931,Quixabeira,Quixabeira,292593,29014
2925956,Rafael Jambeiro,Rafael Jambeiro,292595,29006
2926004,Remanso,Remanso,292600,29016
2926103,Retirolândia,Retirolândia,292610,29025
2926202,Riachão das Neves,Riachão das Neves,292620,29002
2926301,Riachão do Jacuípe,Riachão do Jacuípe,292630,29006
2926400,Riacho de Santana,Riacho de Santana,292640,29007
2926509,Ribeira do Amparo,Ribeira do Amparo,292650,29019
2926608,Ribeira do Pombal,Ribeira do Pombal,292660,29019
2926657,Ribeirão do Largo,Ribeirão do Largo,292665,29028
2926707,Rio de Contas,Rio de Contas,292670,29003
2926806,Rio do Antônio,Rio do Antônio,292680,29007
2926905,Rio do Pires,Rio do Pires,292690,29003
2927002,Rio Real,Rio Real,292700,29001
2927101,Rodelas,Rodelas,292710,29017
2927200,Ruy Barbosa,Ruy Barbosa,292720,29011
2927309,Salinas da Margarida,Salinas da Margarida,292730,29022
2927408,Salvador,Salvador,292740,29020
2927507,Santa Bárbara,Santa Bárbara,292750,29006
2927606,Santa Brígida,Santa Brígida,292760,29017
2927705,Santa Cruz Cabrália,Santa Cruz Cabrália,292770,29018
2927804,Santa Cruz da Vitória,Santa Cruz da Vitória,292780,29012
2927903,Santa Inês,Santa Inês,292790,29015
2928000,Santaluz,Santaluz,292800,29025
2928059,Santa Luzia,Santa Luzia,292805,29009
2928109,Santa Maria da Vitória,Santa Maria da Vitória,292810,29021
2928208,Santana,Santana,292820,29021
2928307,Santanópolis,Santanópolis,292830,29006
2928406,Santa Rita de Cássia,Santa Rita de Cássia,292840,29002
2928505,Santa Teresinha,Santa Teresinha,292850,29022
2928604,Santo Amaro,Santo Amaro,292860,29020
2928703,Santo Antônio de Jesus,Santo Antônio de Jesus,292870,29022
2928802,Santo Estêvão,Santo Estêvão,292880,29006
2928901,São Desidério,São Desidério,292890,29002
2928950,São Domingos,São Domingos,292895,29025
2929008,São Félix,São Félix,292900,29005
2929057,São Félix do Coribe,São Félix do Coribe,292905,29021
2929107,São Felipe,São Felipe,292910,29022
2929206,São Francisco do Conde,São Francisco do Conde,292920,29020
2929255,São Gabriel,São Gabriel,292925,29010
2929305,São Gonçalo dos Campos,São Gonçalo dos Campos,292930,29006
2929354,São José da Vitória,São José da Vitória,292935,29012
2929370,São José do Jacuípe,São José do Jacuípe,292937,29014
2929404,São Miguel das Matas,São Miguel das Matas,292940,29022
2929503,São Sebastião do Passé,São Sebastião do Passé,292950,29020
2929602,Sapeaçu,Sapeaçu,292960,29005
2929701,Sátiro Dias,Sátiro Dias,292970,29001
2929750,Saubara,Saubara,292975,29020
2929800,Saúde,Saúde,292980,29014
2929909,Seabra,Seabra,292990,29023
2930006,Sebastião Laranjeiras,Sebastião Laranjeiras,293000,29007
2930105,Senhor do Bonfim,Senhor do Bonfim,293010,29024
2930154,Serra do Ramalho,Serra do Ramalho,293015,29021
2930204,Sento Sé,Sento Sé,293020,29016
2930303,Serra Dourada,Serra Dourada,293030,29021
2930402,Serra Preta,Serra Preta,293040,29006
2930501,Serrinha,Serrinha,293050,29025
2930600,Serrolândia,Serrolândia,293060,29014
2930709,Simões Filho,Simões Filho,293070,29004
2930758,Sítio do Mato,Sítio do Mato,293075,29021
2930766,Sítio do Quinto,Sítio do Quinto,293076,29019
2930774,Sobradinho,Sobradinho,293077,29016
2930808,Souto Soares,Souto Soares,293080,29023
2930907,Tabocas do Brejo Velho,Tabocas do Brejo Velho,293090,29002
2931004,Tanhaçu,Tanhaçu,293100,29003
2931053,Tanque Novo,Tanque Novo,293105,29007
2931103,Tanquinho,Tanquinho,293110,29006
2931202,Taperoá,Taperoá,293120,29027
2931301,Tapiramutá,Tapiramutá,293130,29014
2931350,Teixeira de Freitas,Teixeira de Freitas,293135,29026
2931400,Teodoro Sampaio,Teodoro Sampaio,293140,29006
2931509,Teofilândia,Teofilândia,293150,29025
2931608,Teolândia,Teolândia,293160,29027
2931707,Terra Nova,Terra Nova,293170,29006
2931806,Tremedal,Tremedal,293180,29028
2931905,Tucano,Tucano,293190,29025
2932002,Uauá,Uauá,293200,29016
2932101,Ubaíra,Ubaíra,293210,29022
2932200,Ubaitaba,Ubaitaba,293220,29012
2932309,Ubatã,Ubatã,293230,29012
2932408,Uibaí,Uibaí,293240,29010
2932457,Umburanas,Umburanas,293245,29014
2932507,Una,Una,293250,29009
2932606,Urandi,Urandi,293260,29007
2932705,Uruçuca,Uruçuca,293270,29009
2932804,Utinga,Utinga,293280,29011
2932903,Valença,Valença,293290,29027
2933000,Valente,Valente,293300,29025
2933059,Várzea da Roça,Várzea da Roça,293305,29014
2933109,Várzea do Poço,Várzea do Poço,293310,29014
2933158,Várzea Nova,Várzea Nova,293315,29014
2933174,Varzedo,Varzedo,293317,29022
2933208,Vera Cruz,Vera Cruz,293320,29020
2933257,Vereda,Vereda,293325,29026
2933307,Vitória da Conquista,Vitória da Conquista,293330,29028
2933406,Wagner,Wagner,293340,29011
2933455,Wanderley,Wanderley,293345,29002
2933505,Wenceslau Guimarães,Wenceslau Guimarães,293350,29027
2933604,Xique-Xique,Xique-Xique,293360,29010
3100104,Abadia dos Dourados,Abadia dos Dourados,310010,31074
3100203,Abaeté,Abaeté,310020,31024
3100302,Abre Campo,Abre Campo,310030,31059
